splus-filters/uJAVA.dat,splus-filters/F0378.dat,splus-filters/F0395.dat,splus-filters/F0410.dat,splus-filters/F0430.dat,splus-filters/gSDSS.dat,splus-filters/F0515.dat,splus-filters/rSDSS.dat,splus-filters/F0660.dat,splus-filters/iSDSS.dat,splus-filters/F0861.dat,splus-filters/zSDSS.dat
1.461333253929716314e+01,1.428075234848260244e+01,1.391219053650508819e+01,1.380992401681193904e+01,1.370146785190725147e+01,1.355717999612046576e+01,1.343057310794893944e+01,1.321012259420885648e+01,1.296626346675698649e+01,1.305991764920110221e+01,1.300095752940448257e+01,1.298545400178215736e+01
1.533599884532034885e+01,1.495899646004736816e+01,1.457002080288475021e+01,1.444900009000749286e+01,1.432027931674572407e+01,1.412954116704231033e+01,1.397310216376706116e+01,1.368863034020540859e+01,1.349000750659876680e+01,1.346680551321545316e+01,1.337493135589333271e+01,1.335068243866507309e+01
1.604101033176436530e+01,1.562675589710562640e+01,1.521822261632649465e+01,1.507944341870631710e+01,1.493092508980651978e+01,1.469426222198278786e+01,1.451025399067222743e+01,1.416091190754760198e+01,1.399014432327397550e+01,1.387117643853352256e+01,1.374723369328835965e+01,1.371399308862645761e+01
1.673614864721797701e+01,1.628861832085805261e+01,1.586093254809727604e+01,1.570487788427805320e+01,1.553672287167140631e+01,1.525391638226672164e+01,1.504404755226787849e+01,1.462882296235304302e+01,1.447276431028098820e+01,1.427372070098030399e+01,1.411833238318313910e+01,1.407584987421563305e+01
1.742579370886523193e+01,1.694719670817411483e+01,1.650054156543087558e+01,1.632742749627669099e+01,1.613966382234394104e+01,1.581007015901491819e+01,1.557575460154966329e+01,1.509364222524649968e+01,1.494280558602227593e+01,1.467492157703751410e+01,1.448856526021634217e+01,1.443658583682372942e+01
1.395859740928656301e+01,1.363073042562983694e+01,1.329685771526338023e+01,1.317843606142762347e+01,1.308369772502541473e+01,1.294671385546320685e+01,1.280736145328316589e+01,1.264918704782318493e+01,1.237885526520708090e+01,1.254077459431440467e+01,1.250734863458482415e+01,1.249513719297599401e+01
1.471546429984176463e+01,1.433777482178788354e+01,1.397305751636570825e+01,1.382985889860933604e+01,1.371288498357709607e+01,1.352865240844051264e+01,1.336777058414154062e+01,1.313011675606677109e+01,1.291388589095102368e+01,1.294711883168195321e+01,1.288004676349596345e+01,1.285944220949086336e+01
1.544004660001021456e+01,1.502213466068277548e+01,1.463193963887705173e+01,1.446752888182073171e+01,1.432978731614922019e+01,1.409934261480979778e+01,1.391619922480378513e+01,1.360412703803075551e+01,1.342263618517243806e+01,1.335114336524406120e+01,1.325143831986830811e+01,1.322214118020636242e+01
1.614601886440667400e+01,1.569333290393379521e+01,1.528074085770508539e+01,1.509711736678455019e+01,1.493931524493816987e+01,1.466272878019891657e+01,1.445701624687839804e+01,1.407328216702532053e+01,1.391157084401729271e+01,1.375348271046340720e+01,1.362188990472155758e+01,1.358361191394815215e+01
1.684156347037365364e+01,1.635708436912088715e+01,1.592378693329733075e+01,1.572202449964866666e+01,1.554447392295575092e+01,1.522125031622179669e+01,1.499306509567651524e+01,1.453901174348504277e+01,1.438610642306934473e+01,1.415457953661733193e+01,1.399166543713503508e+01,1.394413116040527534e+01
1.753130596002710107e+01,1.701667837212307077e+01,1.656358231238601419e+01,1.634423764800005330e+01,1.614706018586138470e+01,1.577639533632524227e+01,1.552615168871257545e+01,1.500229304972311617e+01,1.485045797041742510e+01,1.455474151249180714e+01,1.436095434577064545e+01,1.430389539629496731e+01
1.417013047279901805e+01,1.374893329189986879e+01,1.359329534120980476e+01,1.341269552415617561e+01,1.330427973737164926e+01,1.308023576466189120e+01,1.281083096641158825e+01,1.273822270181180905e+01,1.247629825115033420e+01,1.258823534441830638e+01,1.253285335257441524e+01,1.249429174051858915e+01
1.495430326564662415e+01,1.453263337316112036e+01,1.430032128913076583e+01,1.407833460053462993e+01,1.394414807256715783e+01,1.368014870586520537e+01,1.343144965533859825e+01,1.322248130068283878e+01,1.300710379892348278e+01,1.299684776699908717e+01,1.290712478755006209e+01,1.286139413678372811e+01
1.569558069330833838e+01,1.526481796696038096e+01,1.497775639861183983e+01,1.472444648303343051e+01,1.456753170690075017e+01,1.426190600704812361e+01,1.402015337477746648e+01,1.369865946092723341e+01,1.351261342464844439e+01,1.340234837864458761e+01,1.327964980693330155e+01,1.322607455876645410e+01
1.641126435307893772e+01,1.596426620134442409e+01,1.563734269077748884e+01,1.535890232652704945e+01,1.518091158297214882e+01,1.483178605522963345e+01,1.458702367758606222e+01,1.416918304034904175e+01,1.399916295977340219e+01,1.380561049225192782e+01,1.365091695006395334e+01,1.358892312020924997e+01
1.711232717693365046e+01,1.664417304167533374e+01,1.628652892358531190e+01,1.598655001581730595e+01,1.578833187975981467e+01,1.539387816166548184e+01,1.513956039798424946e+01,1.463573985404910083e+01,1.447199557954690796e+01,1.420724594327872659e+01,1.402127921516859921e+01,1.395037529227287898e+01
1.780519236665091753e+01,1.731284641463914298e+01,1.692977589693684948e+01,1.661026687493495047e+01,1.639223719186912831e+01,1.595076701848640077e+01,1.568293927560012868e+01,1.509948612403069212e+01,1.493515703579051213e+01,1.460768097698374923e+01,1.439099063372710141e+01,1.431074577991422636e+01
1.432159709812959569e+01,1.387017539506609332e+01,1.379444240927726106e+01,1.359112329708813682e+01,1.347125650041703970e+01,1.323151775268148178e+01,1.295667840932560644e+01,1.285603406178518959e+01,1.256446535944874121e+01,1.268281000125255353e+01,1.261330198609729258e+01,1.256640310418411666e+01
1.512475999366275126e+01,1.468596054675892937e+01,1.450756526668733137e+01,1.426086267976467603e+01,1.411381141310874732e+01,1.383281059749299935e+01,1.357938768735584212e+01,1.334248130620978579e+01,1.310355634760994015e+01,1.309188364262410964e+01,1.298775250419864769e+01,1.293430757341276482e+01
1.587792743020551178e+01,1.543986400816562288e+01,1.518877773074019366e+01,1.490945703695555657e+01,1.473883491950791402e+01,1.441527478323784628e+01,1.416955837951490516e+01,1.382016806931665265e+01,1.361545444085175838e+01,1.349763675673464824e+01,1.336040527788235188e+01,1.329955967732994360e+01
1.660058394982180019e+01,1.615281011392626098e+01,1.585059966849430602e+01,1.554536775205911248e+01,1.535318446339797838e+01,1.498542586403180188e+01,1.473740725438277543e+01,1.429170844608532498e+01,1.410672476467307668e+01,1.390100546569913398e+01,1.373176300874625078e+01,1.366280655337655325e+01
1.730559022484768761e+01,1.684067030149543953e+01,1.650107303044608997e+01,1.617384913118776524e+01,1.596116286795830597e+01,1.554751942974217904e+01,1.529057449247246048e+01,1.475893439414661579e+01,1.458293736356954362e+01,1.430264637793714222e+01,1.410218907763792551e+01,1.402452758397288157e+01
1.800064851362670382e+01,1.751388983321397674e+01,1.714504887023434421e+01,1.679803475657540446e+01,1.656537971290082822e+01,1.610424872343944713e+01,1.583435016817139918e+01,1.522310777739662946e+01,1.504846438580991652e+01,1.470301724828187950e+01,1.447194506330932207e+01,1.438507067139309292e+01
1.451406910755781077e+01,1.410417147339644295e+01,1.403463565017627879e+01,1.382222314143642272e+01,1.369448979852146486e+01,1.346267039414804678e+01,1.325012907893256120e+01,1.302924740658446900e+01,1.267646168828109587e+01,1.283751012250966106e+01,1.274606392123404852e+01,1.266480596722766272e+01
1.534487674102244803e+01,1.493276067276797114e+01,1.475824068980307580e+01,1.450359091551465518e+01,1.434674124104267712e+01,1.406377936718066302e+01,1.385138803661981832e+01,1.352094030219719123e+01,1.323355901556772274e+01,1.324755139817403027e+01,1.312126653938159571e+01,1.303320332115174374e+01
1.611580411900616028e+01,1.569566333891381937e+01,1.544607322729767596e+01,1.515933446828461051e+01,1.497775181364709418e+01,1.464570802013717632e+01,1.442678126156076424e+01,1.400224338776509292e+01,1.375964888472598524e+01,1.365390966845808229e+01,1.349446151634649915e+01,1.339870571823642642e+01
1.684901638061404228e+01,1.641434734781802618e+01,1.611187516197513148e+01,1.579949130663962187e+01,1.559568614944858034e+01,1.521521414808086625e+01,1.498489786654539024e+01,1.447622593438601690e+01,1.426158485558507216e+01,1.405762752692911555e+01,1.386620914409105332e+01,1.376202270055951082e+01
1.756002756329040082e+01,1.710564513709458012e+01,1.676467464484659686e+01,1.643044288879959680e+01,1.620576625384268965e+01,1.577666482214455890e+01,1.553184598497687752e+01,1.494506852288395216e+01,1.474552977267202358e+01,1.445943826798280973e+01,1.423691515782965133e+01,1.412368095924122535e+01
1.825843597013174602e+01,1.778085075106150370e+01,1.740999122277625943e+01,1.705604808942285189e+01,1.681119469392423582e+01,1.633279477419293357e+01,1.607172483509432581e+01,1.541028765047590277e+01,1.521651718819772903e+01,1.485985408379719352e+01,1.460687200001194164e+01,1.448406371448176166e+01
1.320539813153161113e+01,1.299079786535761549e+01,1.264449473947601810e+01,1.259910546334537251e+01,1.252866976232131968e+01,1.249450378426214137e+01,1.244285970561139898e+01,1.231146171479456974e+01,1.167412463058085059e+01,1.235661032779173318e+01,1.236006774095580063e+01,1.235378565039056120e+01
1.403327640240036978e+01,1.373655839007049373e+01,1.336436274943796754e+01,1.329628836283229099e+01,1.320365897188034943e+01,1.311762300560181949e+01,1.302783908611751862e+01,1.284020136763956010e+01,1.233532763044137148e+01,1.278677696783249296e+01,1.275186999007747524e+01,1.273791614273200246e+01
1.480202325177678979e+01,1.444442177309281483e+01,1.404983738208313504e+01,1.396208231468004435e+01,1.384922807732426087e+01,1.371522167505843548e+01,1.359243850781200713e+01,1.334839089877820761e+01,1.295234099631804447e+01,1.320781532491026233e+01,1.313717720759055574e+01,1.311523291205549491e+01
1.553386480530901004e+01,1.512926577879844992e+01,1.471422740410208441e+01,1.460841481906395778e+01,1.447614703121642599e+01,1.429612808118057465e+01,1.414364141175110667e+01,1.384155582583236033e+01,1.352873764639527288e+01,1.362223486916705717e+01,1.351770186718369082e+01,1.348740350003947519e+01
1.624414894063973591e+01,1.580073330261190456e+01,1.536620790271958192e+01,1.524311946162472076e+01,1.509165411593983741e+01,1.486622732393510482e+01,1.468625829323474541e+01,1.432397940537475201e+01,1.407045451428680316e+01,1.403188777603764770e+01,1.389473535254841785e+01,1.385571147166947092e+01
1.694227293538163437e+01,1.646462395913169630e+01,1.601105829878890674e+01,1.587102546584421070e+01,1.570032563838065265e+01,1.542926675435954387e+01,1.522345967573702019e+01,1.479882113543362898e+01,1.458438057286412182e+01,1.443811324448758704e+01,1.426923596883702494e+01,1.422111214364975318e+01
1.325682624113768959e+01,1.297867165069000528e+01,1.266148592515113513e+01,1.259849458067151140e+01,1.252331216400665959e+01,1.244574132569874614e+01,1.230956716549726515e+01,1.224174582090476981e+01,1.169097921856385547e+01,1.224016751427355665e+01,1.223204786341066530e+01,1.222032021326913132e+01
1.408560176821498011e+01,1.374179484493785885e+01,1.338187479957380965e+01,1.328894568366709983e+01,1.318956684435289439e+01,1.306352176694296041e+01,1.291392521787688885e+01,1.275424329278279068e+01,1.232234179829134213e+01,1.265885230178332499e+01,1.261322575119895539e+01,1.259426204886658063e+01
1.485486649218781885e+01,1.446059671755599574e+01,1.406766112510879374e+01,1.395045350218316393e+01,1.382952534297529290e+01,1.365745676872965753e+01,1.349147607936785853e+01,1.325056736931756696e+01,1.291158343504942430e+01,1.307160119738683868e+01,1.299074203753685630e+01,1.296402934224059145e+01
1.558691783228580086e+01,1.515191911202628638e+01,1.473222687182134827e+01,1.459416573104250681e+01,1.445299345267891589e+01,1.423580554578085433e+01,1.405102977458502700e+01,1.373527465767753775e+01,1.346401032059517355e+01,1.348008957058826773e+01,1.336559983255988193e+01,1.333065378371678200e+01
1.629720277441642295e+01,1.582707945294658636e+01,1.538430174407919004e+01,1.522730016845323142e+01,1.506643847323370089e+01,1.480404235612987485e+01,1.459890514872369671e+01,1.421176093285233755e+01,1.398634979317081140e+01,1.388551923397414889e+01,1.373853602633889359e+01,1.369491363445280108e+01
1.699519933393761661e+01,1.649302505279417730e+01,1.602920015288745859e+01,1.585426865818297237e+01,1.567390317330787575e+01,1.536564585423454155e+01,1.513936772834937905e+01,1.468246554569150142e+01,1.448542422532166007e+01,1.428874163762580274e+01,1.411008723511082685e+01,1.405737682216840589e+01
1.330631696503878381e+01,1.284895809477318984e+01,1.275015861454529364e+01,1.267626001331995944e+01,1.259831161375070074e+01,1.242411389227210172e+01,1.205819298581740107e+01,1.224137294566699730e+01,1.175925695725188014e+01,1.219822427817767441e+01,1.217155652777089792e+01,1.212179020663449869e+01
1.416192634221419588e+01,1.371913075752113009e+01,1.350951239869658060e+01,1.338441702177407500e+01,1.327709235478262251e+01,1.307308280151214852e+01,1.276291474031529738e+01,1.275812473047001738e+01,1.237647797152898654e+01,1.262181820584938485e+01,1.255589363446360984e+01,1.250225168407407317e+01
1.494971034143461175e+01,1.451241877224487276e+01,1.422049778703875411e+01,1.405712313959383941e+01,1.392508545848965262e+01,1.368826079927091932e+01,1.341472583281091069e+01,1.325737409106376852e+01,1.295306752168661468e+01,1.303795392085307547e+01,1.293571673866594018e+01,1.287683113002463209e+01
1.569342252656562842e+01,1.525094840750215930e+01,1.490037191878857392e+01,1.470756779358481303e+01,1.455349971181653324e+01,1.428037486051613847e+01,1.402584410454227459e+01,1.374402565758987471e+01,1.349494993370173468e+01,1.344872741188274823e+01,1.331224910556641028e+01,1.324696204464038196e+01
1.641068759067531957e+01,1.595425620469436900e+01,1.556139015617148580e+01,1.534461306433555983e+01,1.516991723969781525e+01,1.485718740398345084e+01,1.460793055983103450e+01,1.422176179191435530e+01,1.400900906805705581e+01,1.385565833505072497e+01,1.368639625525249848e+01,1.361374194242931956e+01
1.711278368953064799e+01,1.663637936265483930e+01,1.621139008456703934e+01,1.597379387429533004e+01,1.577914731984124863e+01,1.542393776875868916e+01,1.517040049369824040e+01,1.469323847102753611e+01,1.450187985156895998e+01,1.425983078769030321e+01,1.405882123815172413e+01,1.397798818445926194e+01
1.338923118548738422e+01,1.288705471896490629e+01,1.288280414447086208e+01,1.279764097053820926e+01,1.271537567011272607e+01,1.254081561754499141e+01,1.217909852065795384e+01,1.233491700851078754e+01,1.181409200911473256e+01,1.228402845529961063e+01,1.225103767036928026e+01,1.219038801788567916e+01
1.426508550524682484e+01,1.379117345515572346e+01,1.364430426047177924e+01,1.350862054535131840e+01,1.339560917074424218e+01,1.319037070529082989e+01,1.288354204179570850e+01,1.285574391831129937e+01,1.244215505415570711e+01,1.270902546705257485e+01,1.263584341194318661e+01,1.257307242434926131e+01
1.506704714467009332e+01,1.461083743056203765e+01,1.435673007527680944e+01,1.418315718122946656e+01,1.404454837955441882e+01,1.380589287831103285e+01,1.353513002809521915e+01,1.335802152699292300e+01,1.302844145946829890e+01,1.312611117563029772e+01,1.301600909478290369e+01,1.294932685620646673e+01
1.581969427050961663e+01,1.536739368217775770e+01,1.503750175726868044e+01,1.483472635622466207e+01,1.467354756692384221e+01,1.439818235059886398e+01,1.414608372743679787e+01,1.384685646568318340e+01,1.357840305345842502e+01,1.353750374314075167e+01,1.339279011364414096e+01,1.332070260802701789e+01
1.654223698573969514e+01,1.608196675143883070e+01,1.569905369315416443e+01,1.547243956980658730e+01,1.529031319695271485e+01,1.497506202718918011e+01,1.472805590244503726e+01,1.432613208947128136e+01,1.409880607367655792e+01,1.394481687912024448e+01,1.376711682342173937e+01,1.368839610930314699e+01
1.724734454607260048e+01,1.677074140477657593e+01,1.634936213277827832e+01,1.610200912167623954e+01,1.589974363525233336e+01,1.554181397819816901e+01,1.529044951730009139e+01,1.479867603111559937e+01,1.459643049810604687e+01,1.434920438690335054e+01,1.413967101009566996e+01,1.405330404550046630e+01
1.351320940733958942e+01,1.307726371619919270e+01,1.306939639867029435e+01,1.297391375086266940e+01,1.288912754129473193e+01,1.274952167618642385e+01,1.250542012040800621e+01,1.246603534113796918e+01,1.185887591898412019e+01,1.240883988330520360e+01,1.235674859373082946e+01,1.226790446183282590e+01
